dataset_record_id,tweet_id,system,model,model_version_or_revision,generated_translation,generation_status,generation_timestamp,run_id,input_sha256,record_input_sha256,output_sha256,attempted,runtime_seconds,error_code,metadata_json
record:326968ded1205feb1b7ecfe5b209bbb18222c579fa66b01a79dec2caf1bdeb79,1005457446880493568,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,e0f0afad586bb9079fb5b387af88df5bcaba9aa1bcb63b3a3fc1ef1b81f13f82,,False,,HOST_NOT_CONFIGURED,{}
record:32e69c58bc0dcf65a727f1339c76a63cf5b810f8890070855d8d271b2f028a1b,1072331080039129088,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,e171076998937c7ab98bd63c3fccaccedf75d93a5d002ddaceb486a8b15a8f9a,,False,,HOST_NOT_CONFIGURED,{}
record:337f67bc529fe2aa02704bb2e747cee97af33db92323032ed495e958e05170e5,1085185815829897217,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,84e7ecbb4a3d544366d3db7c80d05efbcaf2cedfb1e1f6fa7dff4471c7d33650,,False,,HOST_NOT_CONFIGURED,{}
record:33874e1f5cd721b03c2ecedd782130d21701713f8da646421b46c0d70b2e6a2d,622620356331880448,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8d587800068dc4a0afdc201ecb84670f097f72c2be7da015c9be82aacffaf7c0,,False,,HOST_NOT_CONFIGURED,{}
record:33ae00ba8e08af1625688294cd88effbc4075ebd2655220f1d6f810b18fc7737,627099040191221760,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,b0893934d893cba77e47a7964890edd412b2ad28ab06631e38e723da95de7657,,False,,HOST_NOT_CONFIGURED,{}
record:33dd644d19909f327e82a3995db734c805846033ebe1b8f6306a98ef5e5954d0,897006099026632704,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,81a94855c7cd84622b381854f0e9289735ac0ad0fd3f148f0a03587b245cd4f5,,False,,HOST_NOT_CONFIGURED,{}
record:33e5d33f299c2c12125b9914e1dbb39ec66c2a7e29a3aaa711ce1efd1d58bdfe,989204239342751744,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,9c354d7fd5987d94edfe5ad6112f015503e65f77871ca7e3145d7c7532f70b44,,False,,HOST_NOT_CONFIGURED,{}
record:34374bd474ece22f80758272a235df39a8e2d2ed9f429c33546ef94ab239e1b9,1068397302824517632,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,3d6ed9d4b496f755378216b295c92b6a488a6901462ec37bde81b95822afcda0,,False,,HOST_NOT_CONFIGURED,{}
record:3442f1ecce97b93f392ce65d0b34340ed034f92b995fb017a6b81ccb21a177df,771565151036190720,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,fb7e39400e2e18084c035410bbf2ac91b637db0458fc4c7888839e3706db594a,,False,,HOST_NOT_CONFIGURED,{}
record:344fc89fccef86c8f35db1e7083f267ae4d54d5b848b1be623574712ee76e1f1,903573483463917569,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,def12fd7789164512149e7c380531905b5168dddd18389a104ef0e40d7ef52b5,,False,,HOST_NOT_CONFIGURED,{}
record:3477ed9729c507c4064b1134afd1257aafcda3f76708fd7fb449ded903eaea3d,1034354010478858243,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,0b53d1bb131be77e8abeab0c3015e945da59e735838f0ec5eba11733aba3317d,,False,,HOST_NOT_CONFIGURED,{}
record:347af658e8b22ab0f9f9421b3aad7b6eb451e2edfb5f4e89f408c034b7f26aef,1071338201812365312,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f22d7fc953a9d4f324dc962882b349bc529464d1b2220b21767a7b7e1b6a18e6,,False,,HOST_NOT_CONFIGURED,{}
record:347ec6a7afa5ce71b79f28566bdb3fd4bec8d8e154bea56cda36e23cf02ac96a,610809736695418880,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,946b61de1fbec7e6371fdfd53d06809c836ecc20775ae200f45ad66e3e9d7d96,,False,,HOST_NOT_CONFIGURED,{}
record:349115ef1b3d9afa15db552548a9432eff6a6ddb722a4ac703bee7257590e89c,1124176885951242240,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,be5f25d92d5418c4b2ce5264c3f18746d6bc4c49798fc6a97c57142a87e529b8,,False,,HOST_NOT_CONFIGURED,{}
record:3496c0dddadb02aba3e6323d959d1f687cc23f79fea0e650ca61e7844bf4cda3,877744620045615104,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,d3a7b5f054f3fb5b56bd590c984e5bde18070cc89ca3f3d9dfe170ba707c577b,,False,,HOST_NOT_CONFIGURED,{}
record:34b6ef8d9c3f2990e2f25c77007fe531ae10bc30ef15453c47d71217edebe2f3,1113006786825478144,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,2fe8c368ebf39212e64c103564a08a01ce51ad4836fd3df45e592996b8c4ac1b,,False,,HOST_NOT_CONFIGURED,{}
record:34f4a42acab34d8a09b29b6db4dcb73dc36ff1e036ea90189e153d3175549dc3,547019854730231809,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,9536f2d3b22e88bfc30b3152b1f4d9efd8bdc6396e32ce8cb9520129b41871d2,,False,,HOST_NOT_CONFIGURED,{}
record:35224e4497a51b88e36014ca481678ed54c329ab36ecd68190160877e6a6e01a,1073881294013108224,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f6126213b80ff4602d109d102d99a5c31f38d8d7590a6db72157c86bd549115b,,False,,HOST_NOT_CONFIGURED,{}
record:35340d511f907da62b706b455c132e199888e77b39b7b615f02123b45e013d87,855627492828340225,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,836a081ba6ea906b93fd793328b1cc9360e8bb30c407f091b6be93d6eba56483,,False,,HOST_NOT_CONFIGURED,{}
record:35f0c395f27507dac3853608ffd572bde952c5d5c41de41801e3468d2f7ff566,867596142774595584,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,4f06045191109310ca426feae9e49a478acc0f064cba481e9565dbf457ec8c00,,False,,HOST_NOT_CONFIGURED,{}
record:367e599c415bdaf5bf5567efb68a98886d3bd284c41b72cbdbdeaa11a5fa6222,977393816419422208,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,b94319efaa558f611da2cc53dc0664f30d68944eacafdbf36391bf43aaed64c5,,False,,HOST_NOT_CONFIGURED,{}
record:3696bcecdf7f0c94b968a4eb99a70c2b8ebad948f01cd5fcc247044bdb14703b,894444117777727488,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,9256ddf8e507e28285c91965a25a5d70cee32cbcbe095abed9fb298961382d60,,False,,HOST_NOT_CONFIGURED,{}
record:36c536ca5661d63455668dbf9e662f836624614795009388e4914687db6ff40a,955267638711726080,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,a6296b64f4c5c6ccb389c437e409c79c6140894f99dd959922524461a8fe249f,,False,,HOST_NOT_CONFIGURED,{}
record:36cb70fbe2af2d2f0692d6566f9fcf222f347bf91dd4b261a56b25a84149b534,931488159531012096,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,73c139ac733af0dd37a6277ec6d9d34eb4e89996aaca9086bfc476d02787ade4,,False,,HOST_NOT_CONFIGURED,{}
record:36fd81a4218f2cb7a7759fd15a5a3adfc40c181334a7e04d6c1a5385a50aa714,1048517753013825537,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,9790c301dccdb6cf26fc39dfafe9eb5427fd760fc7eed68c2b35870ad8d6d2d6,,False,,HOST_NOT_CONFIGURED,{}
record:371d349499416091aa9689d0ff87f8a9c9b55655d23f8df2e4feef89d6971e5d,1023089127078735872,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,9aa9e1d13ff70b53d6ace6a00df86b8556ae719ddf0d21eee6ac3e05d855c98c,,False,,HOST_NOT_CONFIGURED,{}
record:37586ee4c1d159510093618bab492abf0a8bb627e5c27195ac22a80e2523ab2a,572222658206699521,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,866f5492ca04a0816194688b9ff5373c2ed3480a7ef1d8bfacc14710a027a932,,False,,HOST_NOT_CONFIGURED,{}
record:376fed02537f83d538bbd800a5c3cf6a77f9b6418166cae341e15402eacb718f,852386303480020992,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,0d0724c8c9d22fece50157e4b534b635602bf9db0b89cb4cf491c69c16af715e,,False,,HOST_NOT_CONFIGURED,{}
record:37c7dfbd3390b38e5e16abb135ec70569ce7e31a24209be5390083d9d405f33a,573056364974456834,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,1f7c60772198520c063e98329ed3893f04bc3a5fb80b42ad7fbe4875d65237b5,,False,,HOST_NOT_CONFIGURED,{}
record:3851c00420ea32cc9e0bf27ee89911748f1d34ddb5e96d3d734dce6ee205e915,829192216807477248,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f2d93ce54381028b7ac7b5e57828cac5843b1d9a30e7844cf720d13f8e198c44,,False,,HOST_NOT_CONFIGURED,{}
record:3884e1fb790d338755f81fdf44d40ec9aab9de2953fad611d22e16a5de80cf41,586410652865957888,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,e89d2ede12e6c25bf394c3f494dd118b468027804f66be78cae7d157486deef1,,False,,HOST_NOT_CONFIGURED,{}
record:39d589183358299cccd8693e6dc1561d09f7c037e8ce5f7471b6574b65251777,1076801744007385090,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f4e99a8c1746faef5c87a073d702550cd07beb2069bee5079621691b16c69221,,False,,HOST_NOT_CONFIGURED,{}
record:3ad2b13fa47cef23bc3577208b728dfa56375f2a4b4b93b95437ae2642cafd69,619654423585931265,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,51c4f28b7d666f82d8f67b388c146a48ebecfc7eeaf750ff7214b2967e031390,,False,,HOST_NOT_CONFIGURED,{}
record:3b400cea0bd5b731536938aac5946fedc3dc6d154cec143f1d7f91acd43b729e,1110779132772843520,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,4e0422a49f9fdad8a913e0c3a76f66d701996ac3e5219c0218f0dd9ff44c9018,,False,,HOST_NOT_CONFIGURED,{}
record:3b52582053a93ce8240deef56de474da7900a84d11cfc8699fd6c6b76787c4df,1008196396946677761,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,4bc45b1e32714fa368a8f9a1d9e3078cf4bc6dc6e4b7b9f57051b3a66c56da2c,,False,,HOST_NOT_CONFIGURED,{}
record:3c4163cec4d8d49d379f3db98bf4a712e04af18785ebd49bf4c89b21a6ee96ef,1073889707220656133,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,03fd24df100a51bb8bfbf0cc736768ffbbe95bdbfe602afd083cd80ea9b3e045,,False,,HOST_NOT_CONFIGURED,{}
record:3c41a4753f5b289dc4b9879e10697dc55181aaebfa0678db162788755bb295df,1035464570998087680,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,18cc69e1c8002018f32e03d77709a1d737419dd66dd97f80830ce23be96fa8de,,False,,HOST_NOT_CONFIGURED,{}
record:3cb80f7794d82b30ff132bd91fa1579090a361ab1537e05270b22a3066fd87b7,541086424775540736,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,2e34f6c37ecac48427290a585aaff3052eb143f8e38b993624c13ff59f2e2f78,,False,,HOST_NOT_CONFIGURED,{}
record:3d6493be497be004e5e24e17b10fe58efbf83b2e4685d28b6c81342580e96420,825314107796512769,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,ded0fba36cbfc5ea7d78d52d66e3d15846d0e0cb14fdc2f712bedb5300af1e5b,,False,,HOST_NOT_CONFIGURED,{}
record:3dbc9bb6c08016a9da9b7451e9294045856d58eb2969ce55d12d40a0ca82b75f,1024156961955184640,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,ed80d67ddfdcc606591adef33cc8811ff22486d1027cb7c0e7ea191be981f660,,False,,HOST_NOT_CONFIGURED,{}
record:3dcf43b1a20d059750f594b23f5988f852bde663f3c580cd75b625c91b6daf8c,1077110709245394944,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,92183cad494fb7f76b6aff98d23c291f5e59effd1f3b85b2bfa7b0bb2eb43cd4,,False,,HOST_NOT_CONFIGURED,{}
record:3e4ebdbf842687113a13ce7617dbee1e586bf6bb06db2fb6dfc57894cf86d0c4,580368752409112579,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,c150dd9f3ab19836c51a4a5984baa24401e2bd2c91e135d4c39190a2681c0a55,,False,,HOST_NOT_CONFIGURED,{}
record:3f19660301c47e4052db0ac667e1e2ec111d9b5c6facbef4ff2cefeb7381fcfa,1097367667336335362,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8dc6eb94aa0db1978a4aeca81796a20aadc5cbb9883731ca2ab46c883210541e,,False,,HOST_NOT_CONFIGURED,{}
record:3f8f963a8c0b38aa0c5e62b58ac334b08ff4c61a1651ff807172e54d76e1b10d,557129654545678336,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8063e509f2c3e504b69aa83727d0387cc59238c33902d5fb4935e10997f7691e,,False,,HOST_NOT_CONFIGURED,{}
record:3fc8d189b69eca06ff39eff51612c26e1f3a2e61daef4faa0d0df6b980ec2ad8,1114563446329237507,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,5935e85e285a7eed9b1b21b007688b0425477df9d522f5f826461bfd2f2ef319,,False,,HOST_NOT_CONFIGURED,{}
record:3fd044582626ed82fc7ff6cf04e4e081d58b8b3bb4cc7cac45160fc75516c898,1052942739027968007,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,2120da10940df6f5d6a05c655d633aa64d172b135ebbedca415dc6a1c491e49f,,False,,HOST_NOT_CONFIGURED,{}
record:406fd55350c47c4f072aa87de7917a455394ac4f02c45aabd885be5ba3e30c31,1034290277207298048,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,b98cae5c46bc21ce596b3fd0fcaaba2d6867c60799c6e66b628cc36cad05809a,,False,,HOST_NOT_CONFIGURED,{}
record:40b55dc41dad1a3dc494c7c4479955fdda66ca40cd93349a5719c9a717357043,771895411858608128,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8bb70981724ffa4b10005193953c824fcd167e855ab77af993725474c2bdfbee,,False,,HOST_NOT_CONFIGURED,{}
record:40ed001df574cfbc5f075bdf22005531133fa70c68ffd7fbe0889afa6b4c4fe1,881446647766564864,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,56d1a5bb8d32a0deee24985bd1a20c4f2feb8dc4f97ad0a7cff21d0f1ed550b5,,False,,HOST_NOT_CONFIGURED,{}
record:40f285b449a09595e5e7ed24033323746bc2ff87e22b44c57526241b5565a87b,1068369975948259328,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,5e8b6ad6c3de518fd5738db9656ed17dc7d8c8a2cd47345834bd1e97a1df58e0,,False,,HOST_NOT_CONFIGURED,{}
record:41eaa7ac25b2b28e6d54e1d92219e10f9a82a1e5989238a1f0b7a9357bb0c078,836879150640156673,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,304ef84684c2fcb2d74650c44ef87e83a44281662f282cf764d96c21e0d3e3b4,,False,,HOST_NOT_CONFIGURED,{}
record:4273d8c28afcd068edec8ab2430717171e23ed215a244aabad69859d7f978131,1097739094359138304,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8cabf90199ea0db68c7c2c00d5656967e745c7878a43fa62e35edef22b92ff87,,False,,HOST_NOT_CONFIGURED,{}
record:42792c78ddb7df8902838124b6c589e3838d1b767047c667aa4ffa5a468641e1,1050652884121997313,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,758539f561704218a7df8d4e4bff20b38bce25191b9a70b5f800fc31c98ebd64,,False,,HOST_NOT_CONFIGURED,{}
record:4280eb3b0b03f33742931d75ad082789f68f58a181ec6b1f7b0f7505c13f4a51,1123918692474028033,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,b48f49d62a011bfe8e5bb6d145fa2cc13e3c3b7951e04c5a9da1cb51e178bd8c,,False,,HOST_NOT_CONFIGURED,{}
record:42b2318749302976ebbd0defc3af34949b60673fd2ce374cd7c0422d091b63b8,1073817516584116224,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8d39275198295e2249ba127d2441bf3700c0c1e8ddf138b33a281350def35ea0,,False,,HOST_NOT_CONFIGURED,{}
record:42c2b332ed61cbcfd3d80041ad066662e55275cf28a4a3f316fc2676d1e203e5,846690403130716160,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,cd22496b9d3910b38e4289ee98afe48a66b5125282376a3e13f1b8a5f91e5fef,,False,,HOST_NOT_CONFIGURED,{}
record:42e74c3e25ec66a8190fc1f27b310a968447d3f0bac14c0acac2b62df3e106c1,1077478571134853120,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,77931373382fe7bc2cdfa2d0ab72d875c60c413d509445be7b8b73ba7b5247c3,,False,,HOST_NOT_CONFIGURED,{}
record:42e8437f7c5e14ab1431e9fa46122acd7ac3bea5d254ae4995ded4daf6957355,1070623402757517312,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,89cc2757565d9d8286d1e2393e795e6b2d8b59de70319c57d7aec13d93507ece,,False,,HOST_NOT_CONFIGURED,{}
